Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kosovo,KSV,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.87837838,,,,,
Kuwait,KWT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.29643994,62.21274169,62.26679118,62.06280377,61.56419375,60.88209004,59.44283355,58.08927831,56.74828293,55.46538575,54.34893306,53.85728432,53.37220665,53.00075419,52.88034509,53.06315622,53.84876056,54.85431508,55.95693161,57.00783319,57.94738583,58.89410713,59.76297935,60.52666585,61.26357122,62.01991564,61.83733993,62.03394249,62.48131846,63.03762139,63.66444664,65.13903075,66.30075177,67.20751366,67.88232812,68.20579451,68.83355944,69.27868604,69.60385495,69.93813783,70.35869954,70.56570229,70.95766117,71.34332033,71.52719051,71.4672266,72.28233713,72.9202144,73.43966821,73.97418406,74.56937845,74.69564066,74.99401242,75.32950125,75.57379578,
Latin America & Caribbean (developing only),LAC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.56377905,52.3223896,52.06260749,51.83202374,51.70007286,51.69529954,51.61194844,51.69068629,51.87523959,52.08903954,52.2968168,52.49355616,52.67622482,52.86965244,53.11540053,53.428052,53.6856132,54.01077432,54.37940035,54.75639061,55.12429779,55.44261656,55.75770824,56.07338635,56.40394755,56.75764098,57.08297223,57.44227003,57.82391013,58.21167957,58.59894126,58.98007975,59.35994518,59.74474127,60.14126866,60.54893909,60.92325735,61.29476869,61.66488787,62.03327888,62.39800727,62.70761184,63.0246202,63.34127749,63.65130765,63.95501858,64.27666928,64.60140804,64.92595303,65.24469883,65.55186122,65.87494278,66.16023393,66.41886523,66.66422363,
Lao PDR,LAO,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.27098829,55.08538059,54.94111616,54.84486008,54.81089476,54.84059011,54.71287087,54.67150924,54.68707862,54.72113774,54.75231988,54.61133614,54.4940445,54.39963952,54.34473936,54.34481329,53.78798943,53.30162108,52.87676359,52.48736053,52.11508835,52.02789994,51.974706,51.9537866,51.96721769,52.00996156,52.00817388,52.04281519,52.1035409,52.17734226,52.25739488,52.11658385,52.02208331,51.9790942,52.01055942,52.13723405,52.08941138,52.19351947,52.42101175,52.73489039,53.11924526,53.5722061,54.04449743,54.56598607,55.16325275,55.82773369,56.54079742,57.26448801,57.98544986,58.6829224,59.34070586,59.79281312,60.27384309,60.73650624,61.12485611,
Lebanon,LBN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.43868589,52.06705978,51.61909254,51.2141168,51.01532815,51.09192804,51.19617718,51.53445065,52.03664463,52.5705709,53.05516707,53.50656811,53.93792389,54.35211532,54.78660447,55.27052331,55.34402058,55.38817845,55.42884016,55.48036501,55.55184943,56.0974985,56.63441707,57.14207585,57.61676257,58.06986718,58.4324821,58.8276547,59.24758852,59.64488729,59.96032584,60.4392123,60.88966599,61.29933103,61.71310411,62.18600477,62.48519199,62.87638828,63.34933654,63.83688334,64.25399798,64.09098553,64.03809765,64.07316132,64.24749908,64.62807243,65.17831592,65.88820848,66.69478115,67.42108911,67.88238652,68.05295122,68.0516878,67.91788901,67.81049362,
Liberia,LBR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.17648266,55.89870172,55.59603065,55.30065486,55.07305811,54.93747646,54.59883239,54.37333047,54.23457189,54.1443138,54.07937295,53.80842881,53.60068013,53.44340892,53.32664806,53.24230531,52.97121269,52.78003472,52.64764534,52.54235066,52.442631,52.19689111,51.97608437,51.79815357,51.72691079,51.83517927,51.65961519,51.58810384,51.63460998,51.78033128,51.99324544,52.08783869,52.32506783,52.64034323,52.90152084,52.94590516,53.11927695,53.26336305,53.34834456,53.4511654,53.67106413,53.57613288,53.55379749,53.60454539,53.66369166,53.66088178,53.58023685,53.51359055,53.46176277,53.46955566,53.58078216,53.68354637,53.85003657,54.08343216,54.3678299,
Libya,LBY,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.37641505,54.11171974,53.79476317,53.45004211,53.12613857,52.83548454,52.33755624,51.89741849,51.49516552,51.11154891,50.74210222,50.27007076,49.89625729,49.59713188,49.36141137,49.19236535,49.03472895,48.96369427,48.98446498,49.11608906,49.36627786,49.81428692,50.37671612,51.01927532,51.70065994,52.39711662,52.87392244,53.35182129,53.86200456,54.45619759,55.1591606,55.81128687,56.63141252,57.5458862,58.44758152,59.28264143,60.22451755,61.02363418,61.74299017,62.48149336,63.27502256,63.96566293,64.71512,65.45623717,66.0870939,66.55910333,66.79611434,66.89928236,66.90624335,66.89863224,66.93347923,66.6104278,66.33443693,66.09948281,65.86963635,
St. Lucia,LCA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.08619481,50.4394311,49.85991356,49.35276294,48.86038834,48.31209827,47.91421887,47.40570303,46.75284886,46.01496881,45.29866938,45.90611923,46.50472487,47.13058691,47.79147548,48.43399836,48.95289135,49.46732136,49.9899608,50.53228081,51.07811229,51.8901608,52.58852662,53.16283466,53.58325031,53.85156942,54.69678122,55.28878442,55.67279753,55.89464083,55.98928933,56.39809074,56.68691082,56.91055212,57.11817268,57.34357998,57.73485855,58.23940024,58.83213777,59.48682234,60.18069564,60.96501733,61.77021308,62.60053039,63.44777379,64.29111223,64.8500501,65.32507376,65.731869,66.05116555,66.27169569,66.65458115,66.97827409,67.27571926,67.57602984,
Latin America & Caribbean (all income levels),LCN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.84362168,53.61765572,53.37856482,53.16590986,53.03948007,53.02524385,52.93173188,52.98598962,53.13760363,53.31843631,53.49694942,53.67064541,53.83515483,54.01098397,54.23264518,54.51151112,54.73170867,55.00487268,55.31407675,55.63410656,55.95199317,56.21618111,56.49302583,56.77783909,57.0723233,57.37903563,57.66589923,57.9691507,58.28732498,58.61868893,58.9627322,59.29360351,59.63944017,59.99949496,60.37062444,60.74855642,61.09548792,61.43856049,61.78066955,62.12473957,62.47007757,62.77109776,63.07898504,63.38734135,63.69043897,63.9876093,64.29029938,64.59759819,64.90432882,65.20244664,65.48538803,65.77518423,66.02820809,66.25525035,66.47017609,
Least developed countries: UN classification,LDC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.5420751,54.23552388,53.99980124,53.82248376,53.69620183,53.61460409,53.32587663,53.11738191,52.97621556,52.89748794,52.88138112,52.66767156,52.53030497,52.45326976,52.41632145,52.40707806,52.25746528,52.16720657,52.1226406,52.11869965,52.15258857,52.01054795,51.94814701,51.94678255,51.98700168,52.05737826,51.97696297,51.96226955,52.00003584,52.08196339,52.20251363,52.23813339,52.32811441,52.46449181,52.64276626,52.86057125,52.93844448,53.06886057,53.24036741,53.43960205,53.65605991,53.7689506,53.9114213,54.072469,54.24604294,54.43254877,54.53153692,54.66074395,54.81711621,54.99761762,55.2001456,55.4064152,55.63931715,55.89365365,56.16513356,
Low income,LIC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.54141654,54.25926711,54.11480822,54.05533171,54.01576672,53.96463561,53.73488167,53.50829781,53.3129165,53.19424573,53.16594775,52.91722596,52.7956008,52.76352741,52.77695452,52.81638958,52.70159227,52.63494655,52.60277527,52.59850483,52.61874915,52.48589391,52.38783338,52.32955329,52.3200669,52.35582312,52.17840127,52.10500766,52.09519235,52.10466813,52.11510987,52.02957829,51.97374468,51.95069203,51.97578055,52.05539433,51.96995767,51.95559283,51.99717768,52.07541302,52.17799989,52.18744507,52.2355864,52.30934787,52.40083924,52.50947032,52.54918873,52.62075076,52.72301667,52.85624526,53.01901439,53.17287121,53.36791182,53.59402115,53.84119593,
Liechtenstein,LIE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.32971173,53.35658507,53.61082519,53.99687162,54.37890813,54.69562234,54.98240242,55.17794208,55.35292347,55.62012001,56.02773911,56.32808279,56.78770481,57.33753775,57.86549082,58.31256056,58.70428819,58.98271286,59.20089098,59.44202903,59.74137572,59.88962912,60.12087733,60.3971917,60.66499293,60.90564507,61.17335067,61.45567852,61.75438971,62.07619486,62.42260824,62.82932862,63.19966082,63.56747314,63.97673295,64.4456415,64.89864495,65.43233735,66.01109165,66.55869797,67.02118773,67.27587708,67.4298279,67.50340011,67.53967799,67.56044097,67.48411914,67.4340117,67.39449751,67.33613983,67.24439482,67.02227389,66.77472407,66.52582241,66.30425805,
Lower middle income,LMC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.27025164,55.89297708,55.52564483,55.20010229,54.9669702,54.84734359,54.6414502,54.56257617,54.5801942,54.65035576,54.74795825,54.7453446,54.78783451,54.86820818,54.98700752,55.1405236,55.16742282,55.25360053,55.38184678,55.53267004,55.69383697,55.74441551,55.82007982,55.9191499,56.04740065,56.20754551,56.25480052,56.36479443,56.5229832,56.71288029,56.9194065,57.06492426,57.24548421,57.46525982,57.73159388,58.04662204,58.31730566,58.6352509,58.99122844,59.36900989,59.75368827,60.03502311,60.33245735,60.64217088,60.96146814,61.28776125,61.56721041,61.85044291,62.13381069,62.41313436,62.68819416,62.90468525,63.12190407,63.33616417,63.54254408,
Low & middle income,LMY,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.9036122,55.6295959,55.28663447,54.95726624,54.74669267,54.69126134,54.48292555,54.45475978,54.54266625,54.65898474,54.76445967,54.73552188,54.75285184,54.81267011,54.93336324,55.12742558,55.30180327,55.54690122,55.85458227,56.20860096,56.5913425,56.94386568,57.30006899,57.65948082,58.0184441,58.36843347,58.5578843,58.76151384,58.9677897,59.17444814,59.38431722,59.45860288,59.61305459,59.81927265,60.04671375,60.28658681,60.58187042,60.8542393,61.13922298,61.48098232,61.88904403,62.24389975,62.64965057,63.08666654,63.5182741,63.92154969,64.22111385,64.51100105,64.7751684,64.99981484,65.17928706,65.29538023,65.37584926,65.42427595,65.44988748,
Lesotho,LSO,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.67543798,52.46769708,52.35409509,52.3068052,52.27669194,52.23707234,52.10982878,51.99377531,51.89596203,51.82694095,51.79057196,51.63726693,51.51611532,51.42723397,51.36750279,51.33392511,51.30592755,51.32689629,51.3871309,51.47745751,51.59633258,51.45752871,51.35716178,51.29981277,51.29525645,51.3538794,51.40796508,51.49719387,51.60088827,51.70917795,51.82869347,52.19380797,52.55209714,52.90012926,53.24638662,53.60070338,53.66914699,53.75488082,53.86916787,54.03029194,54.25608426,54.41891456,54.68170574,55.00811575,55.35401419,55.69848856,56.20649936,56.6806739,57.13094148,57.5812658,58.03477195,58.43591825,58.82490469,59.18852112,59.5095195,
Lithuania,LTU,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.91626596,64.71821162,64.51764721,64.27190538,63.99134343,63.7104404,63.49392107,63.28259742,63.0975121,62.94626923,62.82877426,62.89448347,62.97198972,63.08879703,63.2806512,63.55869822,63.78857326,64.13097322,64.53848245,64.94779837,65.32487668,65.73335474,66.08691158,66.38106823,66.62261896,66.80695932,66.81368941,66.79111553,66.73599094,66.65069545,66.55594902,66.36389292,66.19185388,66.05596333,65.97381795,65.95548223,65.94347176,65.97402808,66.06632836,66.23694462,66.48582926,66.55152485,66.64371073,66.77621747,66.93855443,67.10993555,67.24847974,67.40089158,67.54822191,67.66582525,67.73777673,67.57991046,67.39030982,67.18089216,66.94148858,
Luxembourg,LUX,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.99444349,67.54462232,67.12700808,66.75253836,66.43644173,66.18619837,65.83188186,65.55735405,65.36591321,65.26209767,65.23862656,65.27479078,65.42386731,65.65557927,65.93895043,66.25468948,66.47324596,66.66963821,66.88582522,67.18744401,67.60116909,67.93949213,68.38273559,68.85527278,69.25327027,69.52061142,69.63722868,69.66360263,69.59640968,69.45232825,69.24751236,68.97413001,68.65022994,68.29315007,67.94829424,67.65609534,67.38792271,67.20939868,67.09696358,67.02391111,66.98172696,66.89921354,66.84958612,66.83992033,66.87817877,66.95621026,67.25887453,67.57375633,67.87719114,68.14311939,68.36296907,68.64212346,68.9060038,69.15440873,69.38442936,
Latvia,LVA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.18310348,67.06482049,66.98555068,66.92669506,66.8665316,66.79522337,66.70465202,66.61408724,66.53150643,66.45639494,66.38199339,66.27552177,66.17861544,66.11557293,66.11955006,66.19858064,66.08000848,66.09035887,66.19972873,66.35842951,66.53306262,66.70406833,66.8246765,66.90088158,66.95335346,66.98443386,66.83807618,66.72736765,66.66376395,66.65568773,66.71985766,66.31330301,65.99996324,65.78755066,65.66900711,65.63922334,65.85928109,66.12607758,66.42304268,66.75134609,67.10954041,67.38568404,67.60353274,67.78358562,67.94072492,68.07779278,67.9611933,67.88325202,67.80355515,67.67365337,67.47310118,67.15061243,66.81854999,66.47564911,66.1111597,
"Macao SAR, China",MAC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.57927398,54.43115311,53.81687612,53.4066761,52.99787873,52.68039244,52.23102922,52.2639467,52.79151854,53.74138845,55.00703196,56.76084465,58.37692011,59.87976824,61.34583915,62.8274909,63.66874733,64.65910909,65.64724612,66.3631913,66.62957488,67.11818852,67.30427984,67.29609753,67.32952142,67.53515944,67.28185858,67.31369419,67.51202553,67.73726063,67.93472973,67.51171905,67.25401602,67.09103706,67.01566939,67.06160483,67.35072095,67.72427317,68.23571548,68.93392377,69.79951703,71.17519768,72.4662185,73.60977385,74.57951629,75.39479952,76.4097572,77.4811266,78.51811841,79.41389131,80.07616539,79.97812256,79.70930306,79.25785486,78.67312437,
St. Martin (French part),MAF,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.31276484,51.55178033,50.71206486,49.91213637,49.31678862,48.99734188,48.63442944,48.50093515,48.54151955,48.66703816,48.84164817,49.03009155,49.30210373,49.65220513,50.08037051,50.57594636,51.10409571,51.67331932,52.26112765,52.83498031,53.37122013,53.7369193,54.08213616,54.40585244,54.72128468,55.04379444,55.24157505,55.51341262,55.82762629,56.13834485,56.42813536,56.78778401,57.0747739,57.35438386,57.7159759,58.19724836,58.65115703,59.24037985,59.91022857,60.57433675,61.19086913,61.81524224,62.36726734,62.86931553,63.35260009,63.82321635,64.31897903,64.7735914,65.1897747,65.56293721,65.88367683,66.12307514,66.33884901,66.50315314,66.59343715,
Monaco,MCO,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.03451441,61.5092946,60.92837301,60.38332004,60.00915292,59.87435638,59.89253214,60.11335762,60.51413193,61.01533726,61.5537669,62.27973277,62.89095961,63.39809361,63.86221291,64.32759186,64.49737384,64.77836342,65.11083698,65.38181097,65.52473501,65.60405689,65.57708577,65.48102332,65.3677783,65.24861379,64.9111414,64.54933775,64.21985375,63.96030415,63.79246738,63.62709102,63.62094863,63.7614829,64.02214407,64.38804337,64.80145864,65.25292939,65.76613813,66.38370653,67.12232641,67.91365837,68.80449796,69.75306866,70.68741598,71.55763982,72.03687355,72.45313566,72.79751156,73.08820007,73.33684581,73.60490714,73.88823963,74.15577039,74.32098008,
Madagascar,MDG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.04870522,53.47905217,52.90783634,52.39094644,52.01227432,51.797479,51.41308131,51.2169584,51.15248534,51.13251341,51.10616135,50.85249999,50.64168645,50.48117476,50.38895986,50.36778503,50.16849491,50.06412803,50.04678977,50.12301424,50.29664383,50.31305191,50.49844952,50.7831834,51.06772028,51.29587251,51.49477299,51.55420684,51.56323128,51.64116918,51.8268663,51.72907113,51.83097969,52.02213501,52.15448083,52.16677522,52.05466595,51.86373121,51.65464805,51.52805671,51.52942134,51.48441709,51.57564557,51.76681729,52.00450455,52.26205078,52.51120929,52.77591575,53.06326184,53.3865679,53.74492185,54.07519221,54.43079038,54.79374803,55.1392298,
Maldives,MDV,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.99193324,58.20940787,57.48243054,56.7745705,56.07674416,55.40920729,54.43149936,53.48969187,52.63191418,51.92333313,51.38501162,51.16791686,51.15504328,51.29622525,51.53191747,51.82579123,51.78258952,51.84970099,51.96677352,52.05532179,52.0602469,51.97578036,51.76350074,51.4915635,51.25776533,51.1002316,50.55353749,50.20856007,49.99237485,49.82613956,49.6950878,49.64299087,49.64351226,49.7415914,50.01188256,50.48884166,51.25467905,52.16907423,53.22244092,54.37078998,55.57913433,56.91382344,58.23772088,59.54114632,60.8064898,62.01011254,63.08129788,64.08063008,64.98196408,65.75924435,66.39945877,66.87447212,67.24523443,67.50913529,67.69217856,
Middle East & North Africa (all income levels),MEA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.45660266,53.04095292,52.66522537,52.35281303,52.14699649,52.06177266,51.87238359,51.83374943,51.89270422,51.9986875,52.12673284,52.13251294,52.1887035,52.28530189,52.40442602,52.53377519,52.60224299,52.67441776,52.74878232,52.82570548,52.8998299,52.88230044,52.89187268,52.91845902,52.95535643,53.00976578,52.95683818,52.95936322,53.01897707,53.14939046,53.34076069,53.59883167,53.84919946,54.27219303,54.77229897,55.40873336,56.10716168,56.83028953,57.57063364,58.33027556,59.11228172,59.91823678,60.75179088,61.59273516,62.40243385,63.14307922,63.74393281,64.27648941,64.71845254,65.05913373,65.2992895,65.35318197,65.32609546,65.2357631,65.11429836,
Mexico,MEX,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.70644469,50.45169045,50.14133476,49.83483024,49.62105102,49.53512469,49.45181429,49.47681248,49.57425825,49.67754975,49.74847231,49.75740953,49.72116591,49.67663123,49.6893959,49.79604467,49.80479187,49.98578438,50.27421252,50.58726121,50.8958651,51.38791574,51.80468599,52.209842,52.68927293,53.27130631,53.9390151,54.66475826,55.41636794,56.13073394,56.77228404,57.33230992,57.85901484,58.34360184,58.78437205,59.18426823,59.51380777,59.80791584,60.08679374,60.37624657,60.68820806,60.99854237,61.3147937,61.63235291,61.9399086,62.23282019,62.62351396,63.00120504,63.37566511,63.75805231,64.14919051,64.53460068,64.91815584,65.28780494,65.62724036,
Marshall Islands,MHL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.01235144,55.74003001,55.38137657,55.03004697,54.80561073,54.74980105,54.54311618,54.53091202,54.64163303,54.77686649,54.8931173,54.88189397,54.91058564,54.97806589,55.10773543,55.31471363,55.51301738,55.78402733,56.11998741,56.50390266,56.91713096,57.31044923,57.70494255,58.10004954,58.49134216,58.86969493,59.0923554,59.32219186,59.55029036,59.7781289,60.01015984,60.10461732,60.28487569,60.51955873,60.77371572,61.03695095,61.37611799,61.68432569,62.00188025,62.37920885,62.8282795,63.22980614,63.6850537,64.17362326,64.65585478,65.10631619,65.45061213,65.78207386,66.08269138,66.33688996,66.53787862,66.67081695,66.75933513,66.80811743,66.82838204,
"Macedonia, FYR",MKD,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.31138793,57.53605107,57.67959636,57.83003596,58.10279879,58.53479642,58.94967045,59.48682752,60.10065768,60.71166099,61.27767466,61.66148805,62.06521652,62.42665331,62.69094007,62.84710725,63.12297527,63.25564485,63.34064197,63.51414135,63.83966482,64.25461448,64.78432115,65.36473385,65.88913559,66.29799569,66.46270043,66.56554858,66.60997332,66.6153997,66.60474986,66.61775104,66.62878161,66.67815142,66.80602096,67.01589521,67.16309989,67.41266766,67.71275883,67.99789133,68.24170958,68.49046664,68.67471186,68.82639601,69.00439747,69.23814941,69.45993074,69.7491551,70.07029747,70.36218017,70.58590225,70.76356511,70.86059335,70.87910842,70.83105089,
Mali,MLI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.90422951,56.57716909,56.27878334,56.03906637,55.92576186,55.96401894,55.55868236,55.35317912,55.2929906,55.30270783,55.3384973,54.94690077,54.66256871,54.456353,54.3148611,54.23294226,53.72581959,53.34160143,53.05444022,52.84047402,52.68671568,52.21314933,51.84407207,51.56709881,51.38102033,51.2875243,50.74147428,50.31758249,49.99290597,49.73514687,49.52501599,49.4591979,49.46370775,49.52429784,49.6379431,49.80132549,49.77702859,49.83872935,49.95394847,50.08839904,50.2253025,50.22456741,50.26069654,50.32153137,50.39731518,50.47915659,50.33725166,50.23862534,50.17774579,50.15972912,50.1899351,50.00402516,49.91070505,49.88573174,49.90333034,
Malta,MLT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.72900495,53.03398759,53.83613953,54.98793776,56.19199126,57.27600486,58.49448351,59.60466528,60.59754231,61.48041564,62.24549462,63.14875257,63.81039856,64.33080767,64.82625999,65.33386216,65.59251022,65.93954183,66.29176979,66.53839719,66.64280489,66.59830868,66.54748542,66.47367737,66.37456963,66.25131521,66.24285773,66.10524183,65.93897602,65.87038467,65.94584869,65.89457914,66.04614723,66.31596499,66.57410969,66.75564125,66.98490456,67.13447328,67.23138245,67.3376436,67.48618214,67.55573136,67.61839508,67.67887596,67.73872427,67.77992113,68.08088184,68.25735097,68.26094018,68.05177361,67.63900753,67.43947353,67.17004014,66.86742796,66.57617608,
Myanmar,MMR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.12954487,55.60837251,55.0268436,54.47518282,54.08282069,53.89476366,53.64848416,53.58781444,53.66010878,53.78776843,53.93100836,53.919168,53.98166354,54.09137229,54.22753222,54.38115757,54.45853363,54.5553355,54.67825787,54.83976864,55.04293589,55.14160794,55.29135951,55.4946289,55.76251198,56.10431439,56.345961,56.71165038,57.16294043,57.65131809,58.15524389,58.63200196,59.08355373,59.54266262,60.04995142,60.61332966,61.14285284,61.7082808,62.28432779,62.83044639,63.32396758,63.597535,63.83199145,64.03120095,64.214414,64.40134366,64.48262842,64.60570656,64.7681131,64.95983773,65.17598733,65.54463619,65.9217852,66.30803712,66.70083453,
Middle East & North Africa (developing only),MNA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.32476098,52.88375734,52.47658114,52.13442201,51.90412198,51.80290786,51.59743349,51.54801703,51.60773793,51.72019991,51.85917224,51.85366209,51.90533326,51.99884156,52.1185674,52.2511676,52.31027001,52.3699957,52.435418,52.51047142,52.58879461,52.53334934,52.51186694,52.51035865,52.51603229,52.53311713,52.45579469,52.43052933,52.46985857,52.59345036,52.78966253,53.04707017,53.39935656,53.83627458,54.34863009,54.92123942,55.60613382,56.32462384,57.07826674,57.86934185,58.69367868,59.51348415,60.35486667,61.19869567,62.0049774,62.73289241,63.23903525,63.67212127,64.01706321,64.26791455,64.42694739,64.4154927,64.32502733,64.178558,64.01288075,
Montenegro,MNE,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,59.0017562,58.97500241,58.8627214,58.74107476,58.74302689,58.95338273,58.90086138,59.0412912,59.33248737,59.64171296,59.85429972,60.3785892,60.79866367,61.16251739,61.57301274,62.08742436,62.46003026,62.95885653,63.53221229,64.08489042,64.56113163,65.09616481,65.51642471,65.85467789,66.17511687,66.50809187,66.43990415,66.43087828,66.44569073,66.41650452,66.3165306,66.54237239,66.64652108,66.6793784,66.71343422,66.77884964,66.74611422,66.77601781,66.85488425,66.93745597,66.98741926,66.93687127,66.85986149,66.77149768,66.72479247,66.75816733,66.81625752,66.92892892,67.08781102,67.26061816,67.42369186,67.51798278,67.64807715,67.76120311,67.78896899,
Mongolia,MNG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.17570439,57.22596673,56.09129778,54.92012053,53.92999832,53.21467766,52.30376504,51.79289559,51.51916813,51.26801925,50.94887885,50.63501814,50.2293485,49.85540022,49.6931014,49.81042814,49.88023263,50.24433304,50.78651643,51.33849362,51.81579075,52.18517213,52.49540565,52.78669822,53.12259665,53.52271338,53.77478545,54.08359132,54.44945629,54.88639453,55.40749355,55.59204119,55.98063923,56.49393515,57.03647673,57.57607141,58.38349008,59.07169347,59.7402432,60.54074528,61.53731608,62.59308377,63.82521323,65.13615588,66.34707471,67.34520851,68.10411947,68.62694656,68.94506755,69.13422826,69.23374389,69.01576398,68.76890575,68.47204822,68.11765882,
Northern Mariana Islands,MNP,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.9633685,54.65973422,54.46283276,54.34473183,54.28374363,54.26915899,53.97561508,53.77940133,53.66232911,53.61322072,53.62402476,53.3860973,53.25787755,53.20800254,53.19839068,53.20331571,53.0541007,52.95329202,52.89676251,52.89700008,52.96398514,52.52947457,52.20786447,51.98903661,51.86847039,51.85376123,51.18428955,50.63736654,50.20250627,49.82973297,49.46255866,50.1790872,50.79124615,51.28889473,51.7089461,52.09435923,51.94969135,51.8948081,51.9037353,51.92815195,51.93661093,51.7307648,51.55825594,51.41391503,51.30825133,51.24894707,51.04331797,50.90728441,50.8323575,50.80998815,50.83523985,50.83329,50.88698029,50.992414,51.14738328,
Mauritania,MRT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.44477201,53.04051185,52.73908567,52.51107355,52.3312159,52.1906188,51.91734842,51.70890016,51.56609628,51.49732477,51.50125162,51.36113682,51.31347749,51.33761193,51.40975631,51.51574449,51.4720248,51.49141708,51.55895363,51.66208191,51.79295802,51.77985348,51.81689456,51.89159107,51.99282456,52.11412368,52.09484869,52.10399516,52.14143322,52.20923677,52.3060388,52.37175254,52.48456956,52.62948296,52.78970506,52.95625558,53.12198002,53.30713985,53.50719146,53.72183347,53.94960797,54.14896896,54.37363416,54.61695789,54.87503271,55.14638626,55.23428308,55.35244127,55.49788083,55.66695137,55.85615637,55.9878161,56.15113526,56.33955675,56.5479107,
Mauritius,MUS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.91868011,50.85229992,50.74730742,50.67220694,50.73872748,51.00539636,51.21472641,51.69149962,52.32931943,52.99590132,53.64760233,54.58742258,55.34651107,56.01226575,56.73173148,57.56572458,58.58085445,59.51221099,60.20366382,60.58197309,60.7450447,61.323713,61.93570569,62.5809488,63.24497297,63.89886223,64.42208276,64.96595239,65.49563272,65.95360697,66.3049727,66.68800629,66.88892829,66.98310028,67.10072343,67.3148007,67.25011362,67.42414462,67.71776591,67.96653898,68.10233027,68.36525818,68.41291222,68.37208956,68.43412141,68.68485097,68.88632043,69.28508342,69.77382305,70.18192145,70.42816585,70.72841594,70.89129683,70.96228117,71.02494389,
